nombreh_id,p_comentario,p_fecha_comen,p_puntuacion,p_pais_de_origen
Playa Suites,Exceptional,2022-08-01,5.0,Ecuador
Playa Suites,"buoni prezzi, buona posizione, proprietari molto cordiali e un posto molto bello",2022-08-01,5.0,Ecuador
Playa Suites,"It was very nice having a kitchen and some basic ingredients to cook. Also, the balcony was very lovely.
good value for money
 The beds were not too comfortable, and there were lots of mosquitos",2022-08-01,4.0,Spain
Playa Suites,"Amazing hospitality and care.You would be treated like a family member not a costumer.
Julina and Raul most honest and lovely human beings ,made is feel to be in home.
The best of the best Ecuadorian hospitality..
 Tried so hard to find any dislike , but sorry , I could not find any.",2022-08-01,5.0,Canada
Playa Suites,"The surfer and beach atmosphere
Great stay and convenient price in downtown!
 Nothing",2022-08-01,5.0,United States of America
Playa Suites,Recomendado Nada,2022-08-01,5.0,United States of America
Playa Suites,todo muy ordenado y limpio,2022-08-01,4.5,Ecuador
Playa Suites,Muy buena ubicación,2022-08-01,5.0,Ecuador
Reef Hostel Manta,Wonderful,2022-12-01,4.5,Ecuador
Reef Hostel Manta,Wonderful,2022-12-01,4.5,Poland
Reef Hostel Manta,Es war sehr sauber und gepflegt sehr schön Preis Leistung passen sehr gut immer wieder gerne,2022-12-01,5.0,Switzerland
Reef Hostel Manta,"Un lugar muy bonito, cerca de toda la vida nocturna de Manta",2022-12-01,5.0,Ecuador
Reef Hostel Manta,Wonderful,2022-12-01,4.5,Ecuador
Reef Hostel Manta,"The staff were friendly and breakfast on the balcony was lovely. The location was perfect for accessing medical appointments. The shower was crazy hot. Nice places to eat within a close walking distance.
Good
 The rooms are basic but clean. There was a huge dog next door to the hotel who barked through the night. Hopefully that isn't an everyday occurrence. We would definitely  try this hotel again.",2022-11-01,3.5,United States of America
Reef Hostel Manta,Muy amables y colaboradores con al hora poco habitual de llegada,2022-11-01,4.5,Ecuador
Reef Hostel Manta,Ubicación Comodidad,2022-10-01,4.0,Spain
Reef Hostel Manta,Very Good,2022-09-01,4.0,Ecuador
Reef Hostel Manta,Exceptional,2022-10-01,5.0,Ecuador
Reef Hostel Manta,"Excelente atencion muy bonitas y comodas instalaciones en un lugar tranquilo, lo recomiendo N/A",2022-09-01,4.5,Ecuador
Reef Hostel Manta,"Las habitaciones son lindas, limpias y muy organizadas. Puede disfrutar de mi serie, ya que teniamos Netflix disponible. Las camas son muy comodas y el personal fue maravilloso incluso nos permitieron dejar las maletas. El agua caliente no lo era, el desayuno podría incluir una fruta.",2022-09-01,4.5,Ecuador
Reef Hostel Manta,"Tiene una buena ubicación La ducha estaba sucia y en un momento se salió. Nunca cambiaron las sábanas. Solo pusieron un cuarto de papel higiénico y nunca pusieron otro. Son cosas que uno espera como básicas y no que uno tenga que estar pidiendo al hotel. Cuando iba a hacer el check out (porque quería decirles de la mejor manera lo que deben mejorar) no hubo nadie en recepción, tuve que dejar la llave sobre el mostrador. Pésimo servicio en verdad.",2022-09-01,1.0,Ecuador
Reef Hostel Manta,"Habitación grande, excelente wifi, aire acondicionado nuevo, sábanas limpias El baño",2022-09-01,3.5,Ecuador
Reef Hostel Manta,Very Good,2022-09-01,4.0,Chile
Reef Hostel Manta,Very Good,2022-08-01,4.0,Ecuador
Reef Hostel Manta,Exceptional,2022-08-01,5.0,Ecuador
Reef Hostel Manta,La atención muy precisa. Deberían mejorar la calidad de las camas.,2022-07-01,4.0,Ecuador
Reef Hostel Manta,Pleasant,2022-08-01,3.0,Colombia
Reef Hostel Manta,Wonderful,2022-07-01,4.5,Ecuador
Hostal Playa Imperial,"The staff was fantastic. The room was comfortable and clean:) the location was convenient and seemed safe.
Great hostel for the price:)
",2022-12-01,5.0,Canada
Hostal Playa Imperial,Good,2022-12-01,3.5,France
Hostal Playa Imperial,Exceptional,2022-12-01,5.0,Ecuador
Hostal Playa Imperial,"Les propriétaires de l’hôtel sont adorables, très serviables et chaleureux, on ne pourrait espérer mieux sur ce point! ils parlent aussi particulièrement bien anglais.",2022-11-01,4.0,France
Hostal Playa Imperial,Exceptional,2022-11-01,5.0,Colombia
Hostal Playa Imperial,Exceptional,2022-12-01,5.0,Ecuador
Hostal Playa Imperial,"Super helpful and friendly host i booked last minute and arrived late at night. 
Which can be a pain for guest houses but they were really very welcoming and got me straight to bed.
My room was simple but clean and bigger than most budget rooms. I was just doing a sleep over between buses and it was ideal for that.
They also ordered me a can the next day if you stand your ground with the drivers its 2 dollars from the Bus Terminal.
Fewmin walk from the beach and there us a great specialist coffee shop near by.
Perfect City Stop
",2022-12-01,5.0,Spain
Hostal Playa Imperial,"The service was number 1 for me. Helped me find cheap and efficient ways to travel around, booked a driver for me to the station when I was leaving, brought me water when I was unwell and allowed me to use a room early before my check in time because I wasn’t well… incredible!
Service service service!
 The actual place was good. I wasn’t a massive fan of the city itself, but the stay itself was great.",2022-12-01,5.0,Australia
Hostal Playa Imperial,Exceptional,2022-12-01,5.0,Ecuador
Hostal Playa Imperial,Exceptional,2022-12-01,5.0,Ecuador
Hostal Playa Imperial,"Приветливый персонал, соотношение цена/качество. Наличие кондиционера и телевизора. Как и везде в Эквадоре: отсутствие горячей воды. Размер комнаты небольшой.",2022-12-01,5.0,Russia
Hostal Playa Imperial,Wonderful,2022-12-01,4.5,Ecuador
Hostal Playa Imperial,Pues la atención desde el inicio fue espectacular Pues no tengo quejas,2022-12-01,5.0,Ecuador
Hostal Playa Imperial,"Jham was an amazing host. Highly recommend.
Great hosts. Go out of their way to accommodate your stay
 Not applicable.",2022-11-01,5.0,United States of America
Hostal Playa Imperial,Exceptional,2022-11-01,5.0,Venezuela
Hostal Playa Imperial,"Excelente atención de Jham y su esposa , atentos a ayudar ,a ubicarnos , el aseo muy pulcro todo limpio, muy buena ubicación si te gusta caminar del centro camina do solo 15 minutos y de la playa murciélago a 5 minutos en autobús Quedarme más tiempo",2022-11-01,5.0,Colombia
Hostal Playa Imperial,Muy Cómodo,2022-09-01,4.5,Colombia
Hostal Playa Imperial,"Jham the owner was extremely helpful during my stay as was his wife and the rest of the staff. I was shopping for a new truck and Jam personally drove me to the dealer and acted as my interpreter for my discussion with the dealer. I enjoyed evenings interacting with Jham and his family. His hostel felt like a home to me. Breakfast is served there and is wonderful and inexpensive. I am grateful that I found such a wonderful place to sty in Manta.
Like having a family that welcomed you into their home.
 Street sounds were present but loud at times.",2022-09-01,4.5,Ecuador
Hostal Playa Imperial,Exceptional,2022-09-01,5.0,Ecuador
Hostal Playa Imperial,Exceptional,2022-09-01,5.0,Ecuador
Luxury Suite in Manta * Piscina*,Que se me estaba cobrando un valor adicional por que las sábanas estaban sucias,2022-10-01,4.5,Ecuador
Luxury Suite in Manta * Piscina*,"La atención siempre ágil, super flexibles en los horarios de entrada y salida, excelente ubicación Todo estuvo muy bien",2022-10-01,5.0,Ecuador
Luxury Suite in Manta * Piscina*,Que se me estaba cobrando un valor adicional por que las sábanas estaban sucias,2022-10-01,4.5,Ecuador
Luxury Suite in Manta * Piscina*,"La atención siempre ágil, super flexibles en los horarios de entrada y salida, excelente ubicación Todo estuvo muy bien",2022-10-01,5.0,Ecuador
Hostal Albatros,Wonderful,2022-12-01,4.5,Ecuador
Hostal Albatros,Exceptional,2022-11-01,5.0,Ecuador
Hostal Albatros,Wonderful,2022-09-01,4.5,Ecuador
Hostal Albatros,"pésima limpieza , instalaciones muy descuidadas",2022-10-01,1.5,Ecuador
Hostal Albatros,Disappointing,2022-10-01,2.0,Ecuador
Hostal Albatros,Muy buena ubicación.,2022-10-01,4.5,Ecuador
Hostal Albatros,Exceptional,2022-10-01,5.0,Australia
Hostal Albatros,Exceptional,2022-10-01,5.0,Ecuador
Hostal Albatros,"Ubicación excepcional
Fácil movilización - Instalaciones en mal estado y sobretodo, SUCIAS  - no se hizo limpieza a la habitación a pesar de que se estuvo más de 3 días en la misma. - inexistencia de agua caliente en ducha - Suciedad en general en todos los aspectos",2022-09-01,1.5,Ecuador
Hostal Albatros,"La piscina El aire acondicionado obsoleto, la televisión no funcionaba.",2022-08-01,3.5,Ecuador
Hostal Albatros,La piscina pero estaba al clima frio No tuve aire condiciónado,2022-09-01,4.0,Ecuador
Hostal Albatros,ubicación no funciono el agua caliente,2022-09-01,4.0,Chile
Hostal Albatros,la atención distribución de las instalaciones en el baño,2022-09-01,3.5,Ecuador
Hostal Albatros,Pleasant,2022-09-01,3.0,Ecuador
Hostal Albatros,"Su piscina y la atención, excelentes El aire acondicionado era de los antiguos y no enfriaba",2022-09-01,3.5,Ecuador
Hostal Albatros,Fair,2022-07-01,2.5,Ecuador
Hostal Albatros,Todo estuvo increíble b El internet arriba no llega muy bien,2022-08-01,5.0,Ecuador
Hostal Albatros,Very Poor,2022-08-01,1.0,Ecuador
Hostal Albatros,Very Good,2022-08-01,4.0,Ecuador
Hostal Albatros,Muy limpias las habitaciones la piscina muy limpia todo muy bien ✌🏽,2022-08-01,5.0,Ecuador
Departamentos de 2 y 3 Habitaciones en el Centro de MANTA,Exceptional,2022-12-01,5.0,Ecuador
Departamentos de 2 y 3 Habitaciones en el Centro de MANTA,Limpio. Muy bien servicio. Todas las necesidades e un departamento.,2022-12-01,4.5,Ecuador
Departamentos de 2 y 3 Habitaciones en el Centro de MANTA,El departamento super amplio y cómodo todo en funcionamiento,2022-12-01,5.0,Ecuador
Departamentos de 2 y 3 Habitaciones en el Centro de MANTA,La atención de la propietaria No tengo reparos,2022-12-01,4.5,Ecuador
Departamentos de 2 y 3 Habitaciones en el Centro de MANTA,Todo bien. Todo bien.,2022-11-01,4.5,Ecuador
Departamentos de 2 y 3 Habitaciones en el Centro de MANTA,Wonderful,2022-11-01,4.5,Ecuador
Departamentos de 2 y 3 Habitaciones en el Centro de MANTA,Todo tal cual se ofrece. Muy buena alternativa para hospedarse. Un poco la bulla en la mañana del sector al estar cerca del centro. Solo eso.,2022-11-01,4.5,Ecuador
Departamentos de 2 y 3 Habitaciones en el Centro de MANTA,Exceptional,2022-10-01,5.0,Ecuador
Departamentos de 2 y 3 Habitaciones en el Centro de MANTA,Exceptional,2022-09-01,5.0,Ecuador
Departamentos de 2 y 3 Habitaciones en el Centro de MANTA,Exceptional,2022-10-01,5.0,Ecuador
Departamentos de 2 y 3 Habitaciones en el Centro de MANTA,El lugar Todo me gusto agradable limpio amplio,2022-10-01,5.0,Ecuador
Departamentos de 2 y 3 Habitaciones en el Centro de MANTA,Fair,2022-10-01,2.5,Ecuador
Departamentos de 2 y 3 Habitaciones en el Centro de MANTA,El lugar es amplio y muy cómodo.,2022-10-01,4.5,Ecuador
Departamentos de 2 y 3 Habitaciones en el Centro de MANTA,Very Good,2022-08-01,4.0,United States of America
Departamentos de 2 y 3 Habitaciones en el Centro de MANTA,La ubicación,2022-09-01,5.0,Ecuador
Departamentos de 2 y 3 Habitaciones en el Centro de MANTA,Confortable,2022-08-01,4.5,Ecuador
Departamentos de 2 y 3 Habitaciones en el Centro de MANTA,Exceptional,2022-08-01,5.0,Ecuador
Departamentos de 2 y 3 Habitaciones en el Centro de MANTA,Amplió y muy bien ubicado y el precio,2022-08-01,5.0,Colombia
Departamentos de 2 y 3 Habitaciones en el Centro de MANTA,Todo limpio aseado muy bonito.,2022-08-01,5.0,Ecuador
Departamentos de 2 y 3 Habitaciones en el Centro de MANTA,Exceptional,2022-07-01,5.0,Ecuador
Hotel Premier Inn,Exceptional,2022-11-01,5.0,Ecuador
Hotel Premier Inn,"Las instalaciones No me percaté que había agua caliente, de ahí todo bien",2022-11-01,4.5,Ecuador
Hotel Premier Inn,Wonderful,2022-10-01,4.5,Ecuador
Hotel Premier Inn,"Covid  has suspended breakfast time.
Very Good
",2022-10-01,4.0,Ecuador
Hotel Premier Inn,Poor,2022-08-01,1.5,Ecuador
Hotel Premier Inn,La atención es muy buena!  100% recomendado,2022-08-01,5.0,Ecuador
Hotel Premier Inn,La atención de los dueños. Son amables El colchón y almohadas,2022-05-01,3.5,Ecuador
Hotel Premier Inn,"comfy room and bed, hot shower, close to beach
convenient and adequate but overpriced
 owners not very helpful",2022-05-01,3.0,United States of America
Hotel Premier Inn,super vriendelijk ouder koppel niks,2022-05-01,4.0,Belgium
Hotel Premier Inn,El personal del turno de mañana fue muy poco amable. No merece las cuatro estrellas que tiene.,2022-05-01,3.0,Spain
Hotel Premier Inn,Wonderful,2022-05-01,4.5,Ecuador
Hotel Premier Inn,limpieza y atención,2022-05-01,5.0,Ecuador
Hotel Premier Inn,"La atencion de la persona que nos recibio Las camas sonaban, no entra la señal de internet al cuarto y se fue la luz y no tienen planta",2022-04-01,3.5,Ecuador
Hotel Premier Inn,Exceptional,2022-04-01,5.0,Ecuador
Hotel Premier Inn,"La limpieza, y que se ofrecieran a guiarnos para buscar restaurantes o direcciones cercanas.",2022-03-01,4.0,Ecuador
Hotel Premier Inn,Good,2022-03-01,3.5,Ecuador
Hotel Premier Inn,"The hotel is the hidden gem of the city of Tarqui, it has a luxurious feel as soon as you walk in. The room was better than advertise, not only confortable but also with a home feel to it. It was like sleeping at my own home.
The most luxurious place you will find at a budget price.
",2022-02-01,5.0,United States of America
Hotel Premier Inn,"The location by the beach was nice. Most mornings when there is not much to do a simple walk makes your stay feel more homely. You definitely get a feel of the culture at this location. 
---
La ubicación junto a la playa era agradable. En las mañanas cuando no hay mucho que hacer uno simplemente camina hacia la playa. Definitivamente tiene sentido de la cultura. Like the rest of the world currently we are all restricted by Covid. Our hosts informed us of the karaoke nights they sometimes host for guests. Unfortunately, we did not get to experience this.  --- Al igual que el resto del mundo actualmente todos estamos restringidos por el Covid. Nuestros anfitriones nos informaron de las noches de karaoke que a veces organizan para los huéspedes. Desafortunadamente, no pudimos experimentar esto.",2022-02-01,5.0,United States of America
Hotel Premier Inn,"Location was once again very beautiful. Definitely loved coming here and being able to bring people with me. Love the hotel and the way it Is managed.
one of my favorite places to be
 I liked everything about it so theres not much I can say about disliking it. Definitely recommend this hotel to anyone going on vacation to ecuador.",2022-02-01,5.0,United States of America
Hotel Premier Inn,"agua caliente la habitación muy estrecha pra 3 personas. cuando hice la selección de hotel, marqué que tuviera desayuno opción que no tiene. la habitación daba a la calle y a lado había un tienda que tomaban, gritaban y ponían música alta",2022-02-01,3.0,Ecuador
Wyndham Garden Guayaquil,lugar la atención de la recepción,2022-11-01,3.5,Ecuador
Wyndham Garden Guayaquil,Ubicacion y transporte al Aeropuerto,2022-12-01,4.5,Chile
Wyndham Garden Guayaquil,Exceptional,2022-12-01,5.0,Colombia
Wyndham Garden Guayaquil,Exceptional,2022-12-01,5.0,Ecuador
Wyndham Garden Guayaquil,"Clean and close to the airport
Great for a short layover stay.
 Wasn’t super accessible to tourist areas. The only viable walking option was the Mall del Sol.",2022-12-01,4.0,United States of America
Wyndham Garden Guayaquil,me gusta siempre alojarme ahí Demasiada bulla por el Rooftop no pude descansar,2022-12-01,1.0,Ecuador
Wyndham Garden Guayaquil,Wonderful,2022-11-01,4.5,Ecuador
Wyndham Garden Guayaquil,Ubicación Cama incómoda y habitación ruidosa,2022-12-01,2.5,Ecuador
Wyndham Garden Guayaquil,The room was very noisy. Till 3 AM we can not sleep. After that 2 hours was ok and then was noisy again till 6-7 in the,2022-12-01,3.0,Slovenia
Wyndham Garden Guayaquil,"ubicación, seguridad, comodidad",2022-12-01,4.5,Ecuador
Wyndham Garden Guayaquil,Wonderful,2022-12-01,4.5,Ecuador
Wyndham Garden Guayaquil,Exceptional,2022-12-01,5.0,Ecuador
Wyndham Garden Guayaquil,Good,2022-09-01,3.5,Ecuador
Wyndham Garden Guayaquil,Wonderful,2022-12-01,4.5,Brazil
Wyndham Garden Guayaquil,Exceptional,2022-11-01,5.0,Ecuador
Wyndham Garden Guayaquil,Exceptional,2022-12-01,5.0,Ecuador
Wyndham Garden Guayaquil,Exceptional,2022-12-01,5.0,Spain
Wyndham Garden Guayaquil,Good,2022-12-01,3.5,Ecuador
Wyndham Garden Guayaquil,Exceptional,2022-12-01,5.0,Ecuador
Wyndham Garden Guayaquil,"We stayed one night at the hotel to be close to the airport for a flight out early the next morning. The location was 5 minutes away; the hotel had a shuttle hourly which made it very convenient (and they also were there to pick us up when we landed.). 
Good breakfast; more limited dining options for lunch and dinner but excellent value for our needs.
Great value/location near airport
 It met all our needs.",2022-11-01,3.5,United States of America
"Wyndham Guayaquil, Puerto Santa Ana",Very Good,2022-12-01,4.0,China
"Wyndham Guayaquil, Puerto Santa Ana",Exceptional,2022-12-01,5.0,United States of America
"Wyndham Guayaquil, Puerto Santa Ana",La ubicación -,2022-12-01,5.0,Germany
"Wyndham Guayaquil, Puerto Santa Ana",Exceptional,2022-11-01,5.0,Chile
"Wyndham Guayaquil, Puerto Santa Ana",Wonderful,2022-12-01,4.5,China
"Wyndham Guayaquil, Puerto Santa Ana","moderno, elegante , cerca aeropuerto, puntuales en recogernos del aeropuerto a la hora q llegamos la habitación asignada en piso 1 con vista al muro  no funciona la radio desayuno bufet “justo”, sin pretenciones, sin opciones veganas",2022-12-01,3.5,Chile
"Wyndham Guayaquil, Puerto Santa Ana",Wonderful,2022-12-01,4.5,Colombia
"Wyndham Guayaquil, Puerto Santa Ana",Exceptional,2022-12-01,5.0,Ecuador
"Wyndham Guayaquil, Puerto Santa Ana",Exceptional,2022-10-01,5.0,Ecuador
"Wyndham Guayaquil, Puerto Santa Ana","la ubicación y vista del hotel son excelentes. Inicialmente No respetaron las tarifas dadas por Booking. Tuve que recordarles lo acordado con ustedes. En ningún lado aclaran que el hotel cobra un ""SERVICIO"" obligatorio del 10% de la tarifa.",2022-12-01,4.5,Colombia
"Wyndham Guayaquil, Puerto Santa Ana",Exceptional,2022-11-01,5.0,Ecuador
"Wyndham Guayaquil, Puerto Santa Ana",Exceptional,2022-12-01,5.0,Ecuador
"Wyndham Guayaquil, Puerto Santa Ana","I must commend the people of Ecuador and their hospitality, especially in this hotel. When you go please ask for Liliana at the front desk. She is amazing! Also, the concierge is excellent! Cabs, and also the hotel shuttle were there to take us to wherever we needed to go. I must also mention the breakfast. There was such a variety and everything tasted great.
Lovely Ecuador
 Nothing",2022-12-01,5.0,Jamaica
"Wyndham Guayaquil, Puerto Santa Ana",Muy limpias y cómodas las habitaciones,2022-11-01,4.5,Ecuador
"Wyndham Guayaquil, Puerto Santa Ana",Wonderful,2022-12-01,4.5,Argentina
"Wyndham Guayaquil, Puerto Santa Ana","Emplacement génial. Chambre super spacieuse et confortable. Rien, tout est parfait",2022-12-01,5.0,Canada
"Wyndham Guayaquil, Puerto Santa Ana",Wonderful,2022-12-01,4.5,Ecuador
"Wyndham Guayaquil, Puerto Santa Ana",Wonderful,2022-11-01,4.5,Peru
"Wyndham Guayaquil, Puerto Santa Ana",Very Good,2022-12-01,4.0,Colombia
"Wyndham Guayaquil, Puerto Santa Ana",Very Good,2022-09-01,4.0,Germany
Hotel Palace Guayaquil,Good,2022-12-01,3.5,Peru
Hotel Palace Guayaquil,Exceptional,2022-12-01,5.0,Switzerland
Hotel Palace Guayaquil,"Location breakfast
Wonderful
 Bath curtins",2022-12-01,4.5,Australia
Hotel Palace Guayaquil,"Great location and breakfast
Wonderful
 The shower curtains",2022-12-01,4.5,Australia
Hotel Palace Guayaquil,Todo Nada,2022-11-01,5.0,Ecuador
Hotel Palace Guayaquil,Poor,2022-11-01,1.5,Spain
Hotel Palace Guayaquil,"Het hotel ligt op een goede locatie om de stad te verkennen. 
Het ontbijt is prima. Hotel is verouderd.",2022-11-01,3.5,Belgium
Hotel Palace Guayaquil,Very Good,2022-12-01,4.0,Ecuador
Hotel Palace Guayaquil,Exceptional,2022-12-01,5.0,Ecuador
Hotel Palace Guayaquil,Excelente lugar y servicio No tengo malas referencias,2022-12-01,5.0,Ecuador
Hotel Palace Guayaquil,todo fue muy rápido y buen servicio no comentario,2022-12-01,5.0,Puerto Rico
Hotel Palace Guayaquil,"Kompetentes, sehr freundliches und zuvorkommendes Personal!!!!",2022-12-01,5.0,Austria
Hotel Palace Guayaquil,Very Good,2022-12-01,4.0,Spain
Hotel Palace Guayaquil,Pleasant,2022-12-01,3.0,China
Hotel Palace Guayaquil,Very Good,2022-12-01,4.0,China
Hotel Palace Guayaquil,"La comodidad de las camas, la limpieza, la amabilidad de personal, la localización. La habitación espaciosa y sin ruido!!!",2022-12-01,5.0,Ecuador
Hotel Palace Guayaquil,Very Good,2022-11-01,4.0,Austria
Hotel Palace Guayaquil,Wonderful,2022-11-01,4.5,Ecuador
Hotel Palace Guayaquil,La atención muy amable de las personas. Habitación confortable. Baño lindo. Venía de Argentina y no tenían adaptador para prestarme cuando llegue y me di cuenta que mis enchufes no servían. Creo que podrían sumar ese servicio pensando en el huesped.,2022-09-01,4.0,Argentina
Hotel Palace Guayaquil,"Fabulous hotel. Very comfortable. Good walking location
Fabulous hotel near Malecon 2000 Guayaquil
 All good",2022-11-01,5.0,Ecuador
Hotel Puerto Pacifico Guayaquil Airport,Exceptional,2022-11-01,5.0,Ecuador
Hotel Puerto Pacifico Guayaquil Airport,Calısanlar yemekler cok iyiydi İnternet hızı çok yetersiz,2022-12-01,4.0,United Arab Emirates
Hotel Puerto Pacifico Guayaquil Airport,Wonderful,2022-12-01,4.5,United Kingdom
Hotel Puerto Pacifico Guayaquil Airport,Very Good,2022-12-01,4.0,France
Hotel Puerto Pacifico Guayaquil Airport,Exceptional,2022-10-01,5.0,Ecuador
Hotel Puerto Pacifico Guayaquil Airport,"Relación calidad precio, ubicación y limpieza Deben mejorar las camas, los colchones son buenos pero los soportes de la cama son débiles y suenan a cada movimiento",2022-12-01,4.5,Colombia
Hotel Puerto Pacifico Guayaquil Airport,Very Good,2022-12-01,4.0,Ecuador
Hotel Puerto Pacifico Guayaquil Airport,Disappointing,2022-12-01,2.0,Ecuador
Hotel Puerto Pacifico Guayaquil Airport,Good,2022-09-01,3.5,Denmark
Hotel Puerto Pacifico Guayaquil Airport,"Very close to the airport.
Pleasant
 We asked breakfast for particular time, it was 45 min late.. but we got it in take away box, sandwiches with meat (we repeated several times: just vegetarian please.)",2022-11-01,3.0,United Kingdom
Hotel Puerto Pacifico Guayaquil Airport,Bad,2022-12-01,0.5,Spain
Hotel Puerto Pacifico Guayaquil Airport,"Café da manhã bom
A comida de forma geral era boa 
Custo beneficio da alimentação boa internet com problemas comprimento da cama Não tem frigobar e deixam apenas uma garrafa de agua pequena por dia em cada habitação",2022-12-01,3.5,Brazil
Hotel Puerto Pacifico Guayaquil Airport,Wonderful,2022-11-01,4.5,Ecuador
Hotel Puerto Pacifico Guayaquil Airport,Exceptional,2022-12-01,5.0,Ecuador
Hotel Puerto Pacifico Guayaquil Airport,"el personal muy amable y atento Hubo varias cosas que me incomodaron, el tema de las multas por las toallas me parece excesivo, incluso en varias ocasiones me entregaron toallas manchadas. Pedí una hamburguesa en el restaurante y estaba maluca, la carne se deshacía en pedazo y el pan estaba duro",2022-12-01,3.0,Ecuador
Hotel Puerto Pacifico Guayaquil Airport,Wonderful,2022-11-01,4.5,Ecuador
Hotel Puerto Pacifico Guayaquil Airport,"geweldig ontbijt. 
gastvrij ontvangst en fijne badkamer. bed was klein en kraakte erg.  we lagen boven de airco van het restaurant ((denk ik).",2022-12-01,3.5,Netherlands
Hotel Puerto Pacifico Guayaquil Airport,Exceptional,2022-12-01,5.0,Ecuador
Hotel Puerto Pacifico Guayaquil Airport,"Limpio, personal amable, buen ubicado, cama muy comoda Que cobren a parte el desayuno y que no tengas bus desde el aeropuerto gratis",2022-12-01,4.0,Chile
Hotel Puerto Pacifico Guayaquil Airport,desayuno muy bueno y la atencion del personal excelente . instalaciones muy buenas y el lugar adecuado. la comida de la cena excelente y precios comodos creo que todo estuvo bien,2022-10-01,4.5,Ecuador
Radisson Hotel Guayaquil,Very Good,2022-12-01,4.0,United Kingdom
Radisson Hotel Guayaquil,Very Good,2022-12-01,4.0,United Kingdom
Radisson Hotel Guayaquil,Exceptional,2022-11-01,5.0,Ecuador
Radisson Hotel Guayaquil,Wonderful,2022-11-01,4.5,Ecuador
Radisson Hotel Guayaquil,"Buena ubicacion, habitaciones comodas. Muy bueno el restaurants con oferta de especialidades gastronomical locales e internacionales. Buena atencion, personal muy amable y dispuesto. Zona segura, cerca de area universitaria y plaza de comidas. La zona de la piscina da sobre el manglar con gran diversidad de aves. La piscina requeriría alguna actualizacion",2022-12-01,4.5,Uruguay
Radisson Hotel Guayaquil,Exceptional,2022-12-01,5.0,Ecuador
Radisson Hotel Guayaquil,"El desayuno estuvo espectacular El check out a las 12 , podría ser 2 pm",2022-12-01,5.0,Ecuador
Radisson Hotel Guayaquil,Exceptional,2022-12-01,5.0,Ecuador
Radisson Hotel Guayaquil,Wonderful,2022-11-01,4.5,United States of America
Radisson Hotel Guayaquil,"שקט, נוח",2022-12-01,4.0,Israel
Radisson Hotel Guayaquil,Exceptional,2022-12-01,5.0,Chile
Radisson Hotel Guayaquil,".
Wonderful
",2022-10-01,4.5,Ireland
Radisson Hotel Guayaquil,Wonderful,2022-12-01,4.5,Ecuador
Radisson Hotel Guayaquil,"I spent two days in Guayaquil. The hotel is close to the airport and a shuttle was waiting for me at the exit of the airport. Every thing was fine including the foods at the hotel restaurant , I recommend   .
Nice stay
",2022-12-01,5.0,Chile
Radisson Hotel Guayaquil,Wonderful,2022-10-01,4.5,Bolivia
Radisson Hotel Guayaquil,El desayuno es rico y variado estilo Bufette con opciones de gastronomia local e internacional. EL parqueadero siempre estuvo disponible. En las noches de fin de semana se escucha el ruido de los eventos sociales de las salas de recepción. Llevar unos buenos tapones.,2022-09-01,5.0,Ecuador
Radisson Hotel Guayaquil,"La cama bastante cómoda, el parqueadero al cruzar la calle muy innovador, interesante y maneja con cuidado al vehículo. La piscina es bonita pero podría tener mayor iluminación. Las tarifas en booking no están actualizadas (pues no quiero pensar que estan mal a propósito) pero al hacer la reserva el valor por habitación y el cálculo de impuestos está totalmente en discordancia con lo que se termina pagando en el lugar. Deberían dar a conocer de manera transparente, TODOS los impuestos que recargan al costo de la habitación, o al menos poner en la página un valor más aproximado al real. Los señores de la recepción, cuando les pedimos una explicación en el check-in, estaban reacios a darla y con una actitud no muy buena. El precio del desayuno también me parece un poco excesivo para las opciones que oferta el buffet, es un desayuno que no debería costar mas de $12 dólares. Estan los señores meseros que sirven el café que un día nos ignoró por completo, tuvimos que ir a perseguirlo para pedirle que nos ayude con el café; una de mis amigas pidió un té que nunca le llegó. Son situaciones que uno no espera en un hotel de esta categoría y mas por el precio que nos terminaron recargando.",2022-12-01,3.0,Ecuador
Radisson Hotel Guayaquil,"Las instalaciones muy cómodas, todo el personal del hotel fue muy atento y amable, la piscina a buena temperatura el buffet del desayuno rico y variado. La atención en el restaurante pudiera ser mejor, el personal del desayuno muy atento, el de la hora de almuerzo un poco descuidados en ocasiones.",2022-12-01,4.5,Ecuador
Radisson Hotel Guayaquil,Comodidad y limpieza,2022-11-01,5.0,Ecuador
Radisson Hotel Guayaquil,Wonderful,2022-12-01,4.5,Ecuador
Sheraton Guayaquil,El personal amable y la comida muy buena La cama creo ya tiene su tiempo,2022-12-01,4.5,Ecuador
Sheraton Guayaquil,Exceptional,2022-12-01,5.0,Ecuador
Sheraton Guayaquil,Good,2022-12-01,3.5,United Kingdom
Sheraton Guayaquil,Exceptional,2022-12-01,5.0,Ecuador
Sheraton Guayaquil,Exceptional,2022-12-01,5.0,Brazil
Sheraton Guayaquil,Very Good,2022-12-01,4.0,Colombia
Sheraton Guayaquil,Exceptional,2022-12-01,5.0,United States of America
Sheraton Guayaquil,Wonderful,2022-12-01,4.5,Ecuador
Sheraton Guayaquil,"the staff was friendly, breakfast was fantastic. The hotel offered free shuttle to/from the airport.
Very Good
 swimming pool is next to the parking space",2022-12-01,4.0,Luxembourg
Sheraton Guayaquil,La piscina la temperatura excelente,2022-12-01,5.0,Ecuador
